InstructorID,InstructorName,DepartmentID,Email,HireDate
255,Dr. Ellen Hines,6,briancalhoun@fcai.edu.eg,2018-05-29 00:00:00
256,Dr. Ryan Fowler,4,pleblanc@fcai.edu.eg,2021-12-25 00:00:00
257,Dr. Jacob Lewis,7,alexcastro@fcai.edu.eg,2017-05-17 00:00:00
258,Dr. Jessica Brown,2,eking@fcai.edu.eg,2022-05-14 00:00:00
259,Dr. Jason Fields,4,lisa80@fcai.edu.eg,2021-12-30 00:00:00
260,Dr. Jennifer Osborn,4,mindy77@fcai.edu.eg,2017-07-14 00:00:00
261,Dr. Jason Cordova,7,donald81@fcai.edu.eg,2015-06-08 00:00:00
262,Dr. Stephen Lambert,8,rmeyer@fcai.edu.eg,2015-12-26 00:00:00
263,Dr. Caleb Bennett,7,barryking@fcai.edu.eg,2018-09-08 00:00:00
264,Dr. Evan Smith,5,nandrews@fcai.edu.eg,2016-02-22 00:00:00
265,Dr. Alexander Reynolds,3,michaelcooper@fcai.edu.eg,2020-01-08 00:00:00
266,Dr. John Key,7,robert30@fcai.edu.eg,2019-06-22 00:00:00
267,Dr. Laura Sims,5,paul11@fcai.edu.eg,2016-08-23 00:00:00
268,Dr. Steven Chavez,2,brandonbrennan@fcai.edu.eg,2016-12-20 00:00:00
269,Dr. Tiffany Taylor,1,walkerjames@fcai.edu.eg,2021-06-10 00:00:00
270,Dr. Rebecca Jenkins,1,nturner@fcai.edu.eg,2016-11-10 00:00:00
271,Dr. Nicholas Miller,1,tgarza@fcai.edu.eg,2018-01-13 00:00:00
272,Dr. William Archer,6,uthompson@fcai.edu.eg,2020-04-15 00:00:00
273,Dr. Jessica Diaz,5,brian40@fcai.edu.eg,2019-09-03 00:00:00
274,Dr. Pam Nelson,1,russelljennifer@fcai.edu.eg,2016-11-14 00:00:00
275,Dr. Joshua Campos,4,garciadillon@fcai.edu.eg,2020-10-01 00:00:00
276,Dr. Jeffrey Perez,4,christykennedy@fcai.edu.eg,2021-11-09 00:00:00
277,Dr. Alfred Potter,2,johnbarker@fcai.edu.eg,2022-09-23 00:00:00
278,Dr. Gabrielle Gutierrez,3,kennethrodriguez@fcai.edu.eg,2020-08-10 00:00:00
279,Dr. Lisa Martin,8,kylearmstrong@fcai.edu.eg,2018-11-29 00:00:00
280,Dr. William Russell,7,shearobert@fcai.edu.eg,2021-02-03 00:00:00
281,Dr. Christopher Dickson,5,vstewart@fcai.edu.eg,2015-11-08 00:00:00
282,Dr. Jonathan Johnson,5,hmartin@fcai.edu.eg,2015-10-01 00:00:00
283,Dr. Sara Jones,1,qkim@fcai.edu.eg,2022-03-26 00:00:00
284,Dr. Ethan Horton,8,lesliepacheco@fcai.edu.eg,2022-03-06 00:00:00
285,Dr. Michael Scott,7,elainewashington@fcai.edu.eg,2021-08-24 00:00:00
286,Dr. Jeffrey Decker,5,randy55@fcai.edu.eg,2015-04-17 00:00:00
287,Dr. Anna Wang,4,melissa42@fcai.edu.eg,2015-11-12 00:00:00
288,Dr. Kristin Ryan,5,igolden@fcai.edu.eg,2018-11-23 00:00:00
289,Dr. Timothy Hoffman,7,daniel04@fcai.edu.eg,2020-02-16 00:00:00
290,Dr. Bradley Collins,7,tammytravis@fcai.edu.eg,2020-10-16 00:00:00
291,Dr. Katherine Taylor,1,jeffrey89@fcai.edu.eg,2015-10-06 00:00:00
292,Dr. Jennifer Dunn,3,cindycruz@fcai.edu.eg,2021-10-06 00:00:00
293,Dr. Heather Kelley,6,daniel43@fcai.edu.eg,2017-11-06 00:00:00
294,Dr. Sean Scott,1,rgray@fcai.edu.eg,2022-04-17 00:00:00
295,Dr. Amanda Higgins,3,kimberlymartin@fcai.edu.eg,2016-12-23 00:00:00
296,Dr. Martha Adkins,5,ljohnson@fcai.edu.eg,2018-04-08 00:00:00
297,Dr. Jennifer Hill,6,allenpatricia@fcai.edu.eg,2019-12-28 00:00:00
298,Dr. Crystal Kelly,5,sherry38@fcai.edu.eg,2018-04-10 00:00:00
299,Dr. Earl Castillo,4,olloyd@fcai.edu.eg,2022-12-26 00:00:00
300,Dr. Thomas Cooper,2,sanderswillie@fcai.edu.eg,2018-08-03 00:00:00
301,Dr. Melissa Lee,1,millerdwayne@fcai.edu.eg,2022-04-11 00:00:00
302,Dr. William Cannon,4,dcarpenter@fcai.edu.eg,2018-06-08 00:00:00
303,Dr. Glenn Davis,6,christinaholland@fcai.edu.eg,2019-01-15 00:00:00
304,Dr. Michael Obrien,1,sholmes@fcai.edu.eg,2022-10-07 00:00:00
305,Dr. Arthur Sullivan,3,batespamela@fcai.edu.eg,2021-10-06 00:00:00
306,Dr. Joseph Monroe,3,barberdiane@fcai.edu.eg,2016-12-10 00:00:00
307,Dr. Heidi Burke,6,randy50@fcai.edu.eg,2018-06-08 00:00:00
308,Dr. Bradley Colon,3,ntaylor@fcai.edu.eg,2020-01-16 00:00:00
309,Dr. Tyler Wolf,8,clarkdan@fcai.edu.eg,2019-07-31 00:00:00
310,Dr. Stacy Beck,8,sean40@fcai.edu.eg,2022-12-03 00:00:00
311,Dr. Joshua Reed,5,meghan25@fcai.edu.eg,2016-01-25 00:00:00
312,Dr. Benjamin Wilson,1,swood@fcai.edu.eg,2019-02-19 00:00:00
313,Dr. Lori Neal,2,floreslarry@fcai.edu.eg,2018-01-25 00:00:00
314,Dr. Alexandra Gilbert,6,langdanielle@fcai.edu.eg,2015-03-29 00:00:00
315,Dr. Shane King,3,robinweber@fcai.edu.eg,2018-12-17 00:00:00
316,Dr. Stephanie Lewis,5,tpeterson@fcai.edu.eg,2021-07-15 00:00:00
317,Dr. Evan Walker,6,tlee@fcai.edu.eg,2018-08-21 00:00:00
318,Dr. John Melton,7,villanuevaconnor@fcai.edu.eg,2019-09-19 00:00:00
319,Dr. Rachel Hunter,6,davidrichards@fcai.edu.eg,2020-02-19 00:00:00
320,Dr. Corey Cervantes,5,gregory61@fcai.edu.eg,2015-02-14 00:00:00
321,Dr. Jason Mills,2,williamscurtis@fcai.edu.eg,2022-01-21 00:00:00
322,Dr. Joy Torres,3,mark57@fcai.edu.eg,2015-10-15 00:00:00
323,Dr. Deanna Sanchez,5,brandonbrandt@fcai.edu.eg,2022-05-15 00:00:00
324,Dr. Michael Thompson,8,rojasangela@fcai.edu.eg,2018-03-20 00:00:00
325,Dr. James Stevens,5,westchristopher@fcai.edu.eg,2019-08-28 00:00:00
326,Dr. Alexander Huang,4,matthew01@fcai.edu.eg,2018-02-18 00:00:00
327,Dr. Patrick Davis,4,dmartinez@fcai.edu.eg,2017-10-12 00:00:00
328,Dr. Jennifer Anderson,2,estradajoanna@fcai.edu.eg,2019-01-01 00:00:00
329,Dr. Paul Lambert,1,tgardner@fcai.edu.eg,2019-07-05 00:00:00
330,Dr. Carl Williams,4,paynejerome@fcai.edu.eg,2021-12-19 00:00:00
331,Dr. Marilyn Chan,6,christopher72@fcai.edu.eg,2017-08-23 00:00:00
332,Dr. Kristen Brooks,7,yhuynh@fcai.edu.eg,2020-04-06 00:00:00
333,Dr. Tamara Gomez,7,pbrown@fcai.edu.eg,2020-02-07 00:00:00
334,Dr. Catherine Gilbert,2,sharon76@fcai.edu.eg,2016-12-05 00:00:00
335,Dr. Katelyn Johnson,8,iwalsh@fcai.edu.eg,2019-12-07 00:00:00
336,Dr. Meghan Rivera,7,jmiller@fcai.edu.eg,2016-05-03 00:00:00
337,Dr. Natasha Simon,3,kramererin@fcai.edu.eg,2022-04-27 00:00:00
338,Dr. Jessica Hernandez,3,victoria62@fcai.edu.eg,2015-09-14 00:00:00
339,Dr. Michelle Thompson,8,coopercolleen@fcai.edu.eg,2015-07-01 00:00:00
340,Dr. Keith Costa,4,matthew56@fcai.edu.eg,2018-02-19 00:00:00
341,Dr. Christina Martinez,5,kwalls@fcai.edu.eg,2020-02-02 00:00:00
342,Dr. Andrew Johnson,7,wallsjack@fcai.edu.eg,2021-08-16 00:00:00
343,Dr. Jennifer Lyons,5,jennifer10@fcai.edu.eg,2019-01-25 00:00:00
344,Dr. Gary Weaver,6,april87@fcai.edu.eg,2017-04-26 00:00:00
345,Dr. Bobby Galvan,4,deborah72@fcai.edu.eg,2021-10-31 00:00:00
346,Dr. Roberto Brooks,1,dianamontoya@fcai.edu.eg,2015-01-22 00:00:00
347,Dr. Brian Wood,3,bmaynard@fcai.edu.eg,2021-12-13 00:00:00
348,Dr. Brent Gonzalez,1,brett33@fcai.edu.eg,2021-03-11 00:00:00
349,Dr. George Sharp,7,warnerrobert@fcai.edu.eg,2015-01-17 00:00:00
350,Dr. Kylie Le,2,robertdavidson@fcai.edu.eg,2021-06-03 00:00:00
351,Dr. Kimberly Lewis,6,thomasjerry@fcai.edu.eg,2020-11-23 00:00:00
352,Dr. Austin Blair,6,matthewanderson@fcai.edu.eg,2019-11-07 00:00:00
353,Dr. Brittney Tucker,7,kaylamullins@fcai.edu.eg,2015-07-09 00:00:00
354,Dr. Angela White,4,daniel63@fcai.edu.eg,2015-12-12 00:00:00
355,Dr. Jacqueline Cross,2,richardsonmary@fcai.edu.eg,2022-03-21 00:00:00
356,Dr. John Hardy,6,hodgesalexander@fcai.edu.eg,2019-12-05 00:00:00
357,Dr. Jessica Castro,3,henryscott@fcai.edu.eg,2018-02-27 00:00:00
358,Dr. Wendy Martinez,4,james91@fcai.edu.eg,2021-01-20 00:00:00
359,Dr. Kaylee Evans,3,combsashley@fcai.edu.eg,2019-10-02 00:00:00
360,Dr. Alicia Khan,2,peter51@fcai.edu.eg,2019-03-06 00:00:00
361,Dr. Jeffrey Nunez,3,walkertommy@fcai.edu.eg,2021-08-03 00:00:00
362,Dr. Lindsay Molina,7,nathan37@fcai.edu.eg,2020-08-20 00:00:00
363,Dr. Pamela Velazquez,2,jason63@fcai.edu.eg,2020-10-01 00:00:00
364,Dr. Michael Adams,1,rebeccacollins@fcai.edu.eg,2017-12-14 00:00:00
365,Dr. Dustin Watson,1,tonya57@fcai.edu.eg,2015-12-06 00:00:00
366,Dr. Michelle Mcdonald,7,cheryl41@fcai.edu.eg,2018-09-23 00:00:00
367,Dr. Brian Hendricks,7,tthomas@fcai.edu.eg,2022-03-03 00:00:00
368,Dr. Kelly Villegas,6,camachoryan@fcai.edu.eg,2015-03-21 00:00:00
369,Dr. Daniel Vang,6,victor11@fcai.edu.eg,2019-04-19 00:00:00
370,Dr. Barbara Matthews,5,hvaldez@fcai.edu.eg,2017-05-08 00:00:00
371,Dr. Kyle Harris,6,wyang@fcai.edu.eg,2015-06-06 00:00:00
372,Dr. Kenneth Kaufman,2,ihernandez@fcai.edu.eg,2019-11-16 00:00:00
373,Dr. Ricky Olson,8,castilloandrew@fcai.edu.eg,2020-08-02 00:00:00
374,Dr. James Keller,7,kstevens@fcai.edu.eg,2022-01-13 00:00:00
375,Dr. Eric Allen,2,woodlisa@fcai.edu.eg,2016-01-18 00:00:00
376,Dr. Joyce Craig,3,stevenestrada@fcai.edu.eg,2016-05-27 00:00:00
377,Dr. Brittany Irwin,6,rhondawilliams@fcai.edu.eg,2017-11-09 00:00:00
378,Dr. Madison Walker,8,antonioyoung@fcai.edu.eg,2020-11-02 00:00:00
379,Dr. Lawrence Diaz,6,uchambers@fcai.edu.eg,2022-11-10 00:00:00
380,Dr. Vanessa Arnold,6,zacharyharris@fcai.edu.eg,2019-09-28 00:00:00
381,Dr. Benjamin King,2,thomas87@fcai.edu.eg,2016-01-24 00:00:00
382,Dr. Stacey Murray,7,fjohnson@fcai.edu.eg,2021-10-17 00:00:00
383,Dr. Ashley Casey,4,mikerodgers@fcai.edu.eg,2018-08-25 00:00:00
384,Dr. Cindy Diaz,1,gonzalezemily@fcai.edu.eg,2019-12-24 00:00:00
385,Dr. Sean Stout,7,xharrington@fcai.edu.eg,2015-06-04 00:00:00
386,Dr. Christian Dudley,4,wgriffin@fcai.edu.eg,2016-05-07 00:00:00
387,Dr. Christopher Williams,4,keithgonzalez@fcai.edu.eg,2015-11-11 00:00:00
388,Dr. Robert Rodriguez,6,thomasfleming@fcai.edu.eg,2018-01-16 00:00:00
389,Dr. Benjamin Rodriguez,3,bonnie86@fcai.edu.eg,2020-10-23 00:00:00
390,Dr. Brian Pruitt,2,franklinsarah@fcai.edu.eg,2017-12-22 00:00:00
391,Dr. Mary Benjamin,1,mooreshelby@fcai.edu.eg,2021-05-11 00:00:00
392,Dr. Anna Harris,6,lararichard@fcai.edu.eg,2017-12-19 00:00:00
393,Dr. Julie Smith,2,crystalgriffith@fcai.edu.eg,2023-01-22 00:00:00
394,Dr. Patricia Martinez,3,daniel84@fcai.edu.eg,2015-09-26 00:00:00
395,Dr. Angela Patel,7,jamesamanda@fcai.edu.eg,2021-06-19 00:00:00
396,Dr. Randy Peterson,5,marcus08@fcai.edu.eg,2018-03-20 00:00:00
397,Dr. Dakota Wright,5,andersonerik@fcai.edu.eg,2020-10-13 00:00:00
398,Dr. Lindsey Lopez,7,stephanie91@fcai.edu.eg,2018-01-18 00:00:00
399,Dr. Michael Burgess,3,rgreen@fcai.edu.eg,2020-01-14 00:00:00
400,Dr. Mary Perry,6,mlambert@fcai.edu.eg,2015-02-01 00:00:00
401,Dr. Olivia Smith,1,ywright@fcai.edu.eg,2017-09-20 00:00:00
402,Dr. Allen Young,7,danielsalexandra@fcai.edu.eg,2015-10-06 00:00:00
403,Dr. Joseph Gutierrez,8,jesussandoval@fcai.edu.eg,2021-10-23 00:00:00
404,Dr. Brandon Wilcox,1,iferguson@fcai.edu.eg,2019-07-28 00:00:00
405,Dr. David Young,2,joe48@fcai.edu.eg,2019-12-13 00:00:00
406,Dr. Jose Brown,4,uconley@fcai.edu.eg,2021-11-20 00:00:00
407,Dr. Meghan Freeman,1,brendaolson@fcai.edu.eg,2020-11-27 00:00:00
408,Dr. Richard Diaz,1,zsantiago@fcai.edu.eg,2019-12-31 00:00:00
409,Dr. Gabrielle White,2,gonzalezcassidy@fcai.edu.eg,2021-07-16 00:00:00
410,Dr. Rebecca Allen,7,jonathan81@fcai.edu.eg,2023-01-09 00:00:00
411,Dr. Lydia Myers,5,johnssara@fcai.edu.eg,2018-12-15 00:00:00
412,Dr. Adam Weaver,3,thowell@fcai.edu.eg,2019-04-03 00:00:00
413,Dr. Kelly Brooks,4,howard23@fcai.edu.eg,2016-10-10 00:00:00
414,Dr. Mary Phillips,1,johnlara@fcai.edu.eg,2021-07-31 00:00:00
415,Dr. Kevin Meyer,3,aaron21@fcai.edu.eg,2015-08-28 00:00:00
416,Dr. Erica Choi,2,vbowman@fcai.edu.eg,2017-12-20 00:00:00
417,Dr. Timothy Miller,2,gwendolynchambers@fcai.edu.eg,2018-07-01 00:00:00
418,Dr. Bobby Vazquez,8,yrollins@fcai.edu.eg,2016-11-12 00:00:00
419,Dr. Patrick Young,5,ronnieprice@fcai.edu.eg,2015-12-08 00:00:00
420,Dr. Shannon Padilla,1,ygarcia@fcai.edu.eg,2020-01-21 00:00:00
421,Dr. Paul Werner,3,ann04@fcai.edu.eg,2020-09-28 00:00:00
422,Dr. Rebecca Woods,2,sandrajones@fcai.edu.eg,2020-05-23 00:00:00
423,Dr. Ashley Hill,7,jeffreyford@fcai.edu.eg,2016-07-26 00:00:00
424,Dr. Phillip Brown,6,carol19@fcai.edu.eg,2015-05-11 00:00:00
425,Dr. Debra Burgess,8,ysmall@fcai.edu.eg,2019-06-29 00:00:00
426,Dr. Valerie Patel,4,megan39@fcai.edu.eg,2020-08-09 00:00:00
427,Dr. Henry Frey,2,nina33@fcai.edu.eg,2023-01-04 00:00:00
428,Dr. Jacob Phillips,7,johnsonjose@fcai.edu.eg,2022-07-06 00:00:00
429,Dr. Brandon Green,7,jerry72@fcai.edu.eg,2018-08-01 00:00:00
430,Dr. Tina Flores,1,scottvargas@fcai.edu.eg,2019-11-22 00:00:00
431,Dr. Renee Freeman,8,cynthiahayden@fcai.edu.eg,2018-04-20 00:00:00
432,Dr. Brandon Trevino,7,albertsimmons@fcai.edu.eg,2017-11-16 00:00:00
433,Dr. Brandi Lane,1,antonio34@fcai.edu.eg,2018-03-10 00:00:00
434,Dr. Michelle Brown,7,lambertalexis@fcai.edu.eg,2015-02-07 00:00:00
435,Dr. Jill Williams,1,elizabethgomez@fcai.edu.eg,2019-02-13 00:00:00
436,Dr. Debra Johnson,8,richard24@fcai.edu.eg,2021-11-07 00:00:00
437,Dr. Robin Jones,8,hyang@fcai.edu.eg,2017-01-08 00:00:00
438,Dr. Erin Thompson,2,patriciakim@fcai.edu.eg,2020-06-06 00:00:00
439,Dr. Jeffrey Camacho,4,kathryngraham@fcai.edu.eg,2021-10-10 00:00:00
440,Dr. Eric Hansen,1,bowenmichael@fcai.edu.eg,2019-02-09 00:00:00
441,Dr. Mitchell Campbell,1,troy04@fcai.edu.eg,2018-07-10 00:00:00
442,Dr. John Johnson,3,elam@fcai.edu.eg,2016-04-13 00:00:00
443,Dr. Rachel Ortiz,3,carrie20@fcai.edu.eg,2022-10-16 00:00:00
444,Dr. Hailey Thomas,6,harriserin@fcai.edu.eg,2020-05-05 00:00:00
445,Dr. Joseph Everett,7,omatthews@fcai.edu.eg,2022-07-31 00:00:00
446,Dr. Jerry Johnson,2,lambmelinda@fcai.edu.eg,2017-08-18 00:00:00
447,Dr. Willie Woods,8,mkelly@fcai.edu.eg,2018-04-23 00:00:00
448,Dr. Victor Brooks,5,lopezbrittany@fcai.edu.eg,2015-06-24 00:00:00
449,Dr. Cassie Williams,1,ksanders@fcai.edu.eg,2020-11-20 00:00:00
450,Dr. Marissa Bryant,1,peter53@fcai.edu.eg,2016-08-01 00:00:00
451,Dr. Courtney Shaffer,8,rjones@fcai.edu.eg,2018-07-09 00:00:00
452,Dr. Derek Olsen,6,benjamin45@fcai.edu.eg,2020-10-10 00:00:00
736,Dr. Earl Moore,4,nicholas30@fcai.edu.eg,2017-03-31 00:00:00
737,Dr. Gary Sparks,6,michellebutler@fcai.edu.eg,2019-11-22 00:00:00
738,Dr. Monica Dominguez,8,barellano@fcai.edu.eg,2022-07-30 00:00:00
739,Dr. Hannah Guzman,1,margaret79@fcai.edu.eg,2018-04-21 00:00:00
740,Dr. Brittney Martinez,6,edwin92@fcai.edu.eg,2018-04-28 00:00:00
741,Dr. David Hansen,7,keymichael@fcai.edu.eg,2018-12-24 00:00:00
742,Dr. Michele Bautista,4,fpena@fcai.edu.eg,2019-12-24 00:00:00
743,Dr. Erin Johnson,7,steven66@fcai.edu.eg,2019-06-17 00:00:00
744,Dr. Aaron Stevens,5,timothytorres@fcai.edu.eg,2018-08-16 00:00:00
745,Dr. Leslie Bradford,3,dpierce@fcai.edu.eg,2018-09-28 00:00:00
746,Dr. Kenneth Williams,3,joneseric@fcai.edu.eg,2016-11-30 00:00:00
747,Dr. Joseph Stevens,5,john81@fcai.edu.eg,2021-12-20 00:00:00
748,Dr. Jason Curry,5,sharon22@fcai.edu.eg,2017-10-15 00:00:00
749,Dr. Wayne Montgomery,4,mcintyrematthew@fcai.edu.eg,2015-10-28 00:00:00
750,Dr. Gloria Johnson,7,victor39@fcai.edu.eg,2020-11-13 00:00:00
751,Dr. Diane Garcia,4,ashley58@fcai.edu.eg,2016-12-05 00:00:00
752,Dr. James Rivera,5,chad51@fcai.edu.eg,2018-09-28 00:00:00
753,Dr. Ryan Marshall,4,nathan56@fcai.edu.eg,2022-03-31 00:00:00
754,Dr. Jeffrey Scott,7,jennifer24@fcai.edu.eg,2017-08-14 00:00:00
755,Dr. John Merritt,8,durandenise@fcai.edu.eg,2022-02-08 00:00:00
756,Dr. Donald Stevenson,7,shannonbrennan@fcai.edu.eg,2022-11-04 00:00:00
757,Dr. Kevin Ward,8,cgallegos@fcai.edu.eg,2020-12-03 00:00:00
758,Dr. Fernando Collins,3,holtanna@fcai.edu.eg,2018-01-04 00:00:00
759,Dr. Jonathan Thomas,5,gloria76@fcai.edu.eg,2023-03-17 00:00:00
760,Dr. Kara Pena,3,michaelglenn@fcai.edu.eg,2018-01-05 00:00:00
761,Dr. Betty Harris,1,joshua08@fcai.edu.eg,2019-01-16 00:00:00
762,Dr. Brianna Brock,2,arellanoandrea@fcai.edu.eg,2017-09-03 00:00:00
763,Dr. Cindy Mcknight,4,xriggs@fcai.edu.eg,2016-07-29 00:00:00
764,Dr. Lisa Ellison,1,christopher25@fcai.edu.eg,2019-09-24 00:00:00
765,Dr. Lisa Vance,7,dphillips@fcai.edu.eg,2020-05-01 00:00:00
766,Dr. Alexander Castro,3,nicholas23@fcai.edu.eg,2017-01-31 00:00:00
767,Dr. Rachel Wallace,6,tjohnson@fcai.edu.eg,2019-02-03 00:00:00
768,Dr. Matthew Morales,8,sheryl33@fcai.edu.eg,2020-12-21 00:00:00
769,Dr. Stacy Evans,6,xglenn@fcai.edu.eg,2019-02-24 00:00:00
770,Dr. Jay Hernandez,6,bradleyjames@fcai.edu.eg,2022-04-07 00:00:00
771,Dr. Travis Brown,2,amber84@fcai.edu.eg,2020-09-14 00:00:00
772,Dr. Alyssa Clarke,4,margaretnorman@fcai.edu.eg,2015-01-27 00:00:00
773,Dr. Erin Scott,5,regina62@fcai.edu.eg,2021-10-15 00:00:00
774,Dr. Daniel Velazquez,6,christopherrobinson@fcai.edu.eg,2018-06-02 00:00:00
775,Dr. Mitchell Hayden,8,eporter@fcai.edu.eg,2017-02-06 00:00:00
776,Dr. Cristina Walker,7,fhernandez@fcai.edu.eg,2020-09-02 00:00:00
777,Dr. Krystal Martinez,6,smitheric@fcai.edu.eg,2018-08-29 00:00:00
778,Dr. Patrick Wade,3,millermelissa@fcai.edu.eg,2020-11-28 00:00:00
779,Dr. Danny Johnson,1,acrawford@fcai.edu.eg,2020-11-14 00:00:00
780,Dr. Julie Schmidt,1,nortonbrett@fcai.edu.eg,2021-04-23 00:00:00
781,Dr. Richard Miller,6,john31@fcai.edu.eg,2022-01-02 00:00:00
782,Dr. Brittany Moore,5,daisy95@fcai.edu.eg,2023-02-06 00:00:00
783,Dr. Cassandra Bryant,2,lorraineferrell@fcai.edu.eg,2015-03-08 00:00:00
784,Dr. Keith Cervantes,4,marygibson@fcai.edu.eg,2016-12-16 00:00:00
785,Dr. Vanessa Allison,4,mgillespie@fcai.edu.eg,2020-04-11 00:00:00
786,Dr. Michael Edwards,3,richardbrown@fcai.edu.eg,2018-10-04 00:00:00
787,Dr. Lori Blackwell,3,lhill@fcai.edu.eg,2018-03-04 00:00:00
788,Dr. Kristi Glover,7,greenejennifer@fcai.edu.eg,2021-04-13 00:00:00
789,Dr. Eileen Valdez,2,wperez@fcai.edu.eg,2017-09-04 00:00:00
790,Dr. Laura Nelson,6,alicia95@fcai.edu.eg,2020-09-05 00:00:00
791,Dr. Laura Roth,8,gateswanda@fcai.edu.eg,2019-02-18 00:00:00
792,Dr. Anne Anderson,3,jenniferwilliams@fcai.edu.eg,2021-02-19 00:00:00
793,Dr. Douglas Adams,3,adriancook@fcai.edu.eg,2017-03-28 00:00:00
794,Dr. Jose White,1,edwardspeter@fcai.edu.eg,2015-10-26 00:00:00
795,Dr. Betty Warner,3,kristin33@fcai.edu.eg,2019-06-02 00:00:00
796,Dr. Samuel Jones,2,wardwilliam@fcai.edu.eg,2015-06-04 00:00:00
797,Dr. David Brooks,6,mbarry@fcai.edu.eg,2019-05-23 00:00:00
798,Dr. Austin Torres,8,michaelschroeder@fcai.edu.eg,2016-08-31 00:00:00
799,Dr. Jeff Greene,4,rodriguezhayley@fcai.edu.eg,2021-01-22 00:00:00
800,Dr. Holly Reynolds,5,ajackson@fcai.edu.eg,2019-11-03 00:00:00
801,Dr. Joseph Holt,7,zclements@fcai.edu.eg,2016-04-13 00:00:00
802,Dr. Judy Graves,7,iklein@fcai.edu.eg,2019-05-16 00:00:00
803,Dr. Debra Chandler,1,andreamckay@fcai.edu.eg,2017-12-31 00:00:00
804,Dr. Melissa Bennett,3,christopherreed@fcai.edu.eg,2018-06-17 00:00:00
805,Dr. Sara Mcgrath,3,greyes@fcai.edu.eg,2022-04-28 00:00:00
806,Dr. Steven Gallagher,4,sanchezkevin@fcai.edu.eg,2016-06-08 00:00:00
807,Dr. Leah Herman,7,jhouse@fcai.edu.eg,2021-12-30 00:00:00
808,Dr. Jennifer Spencer,8,michelleholmes@fcai.edu.eg,2019-02-23 00:00:00
809,Dr. Mitchell Burke,4,weissjames@fcai.edu.eg,2017-12-27 00:00:00
810,Dr. Barry Wade,3,lisa44@fcai.edu.eg,2022-01-02 00:00:00
811,Dr. Andrew Lopez,1,briana79@fcai.edu.eg,2022-08-12 00:00:00
812,Dr. Mary Good,8,gonzalezpatricia@fcai.edu.eg,2015-12-21 00:00:00
813,Dr. Meghan Leonard,8,castillolinda@fcai.edu.eg,2017-03-12 00:00:00
814,Dr. Daniel Ortiz,3,garciadonna@fcai.edu.eg,2015-03-08 00:00:00
815,Dr. Logan Williams,8,elizabeth39@fcai.edu.eg,2015-12-13 00:00:00
816,Dr. Mike Delgado,5,jorgemorris@fcai.edu.eg,2019-09-21 00:00:00
817,Dr. Michelle Moore,5,scottrodriguez@fcai.edu.eg,2021-09-09 00:00:00
818,Dr. Cassandra Rivera,3,george54@fcai.edu.eg,2020-03-19 00:00:00
819,Dr. Stacy Brooks,8,nicolestephens@fcai.edu.eg,2021-08-06 00:00:00
820,Dr. Karen Mitchell,7,hlewis@fcai.edu.eg,2016-01-14 00:00:00
821,Dr. Lori Clark,2,isabel56@fcai.edu.eg,2016-07-13 00:00:00
822,Dr. Karen Brown,7,charles04@fcai.edu.eg,2023-01-13 00:00:00
823,Dr. Andrew Hull,8,mitchellcynthia@fcai.edu.eg,2021-01-13 00:00:00
824,Dr. Karla Salas,5,jessebolton@fcai.edu.eg,2015-10-19 00:00:00
825,Dr. Gregory Jones,3,pgriffin@fcai.edu.eg,2017-11-18 00:00:00
826,Dr. Matthew Patton,6,jason02@fcai.edu.eg,2018-07-10 00:00:00
827,Dr. Alexandria Hunt,4,rodriguezlaura@fcai.edu.eg,2019-01-02 00:00:00
828,Dr. Teresa Briggs,1,andrew20@fcai.edu.eg,2018-01-19 00:00:00
829,Dr. Robert Walsh,1,armstrongmolly@fcai.edu.eg,2017-08-08 00:00:00
830,Dr. Crystal Molina,2,ssuarez@fcai.edu.eg,2016-07-27 00:00:00
831,Dr. Ray Wilson,2,christian55@fcai.edu.eg,2017-11-09 00:00:00
832,Dr. Connie Cruz,1,katelyn70@fcai.edu.eg,2015-10-16 00:00:00
833,Dr. Erica Greer,2,velasquezsean@fcai.edu.eg,2023-02-02 00:00:00
834,Dr. Preston Terry,3,sandramurray@fcai.edu.eg,2017-05-15 00:00:00
835,Dr. Sharon Bailey,2,jacksonkelly@fcai.edu.eg,2020-06-13 00:00:00
836,Dr. Rebecca Murray,2,christensenbenjamin@fcai.edu.eg,2015-05-01 00:00:00
837,Dr. Stephanie Norman,8,jillian85@fcai.edu.eg,2015-04-23 00:00:00
838,Dr. Ronald Davis,4,amanda97@fcai.edu.eg,2016-06-01 00:00:00
839,Dr. Paul Cooper,4,alan47@fcai.edu.eg,2016-10-02 00:00:00
840,Dr. Ashley Jones,6,dford@fcai.edu.eg,2015-08-16 00:00:00
841,Dr. Darlene James,6,ghughes@fcai.edu.eg,2018-09-12 00:00:00
842,Dr. Cindy Glenn,4,brandon68@fcai.edu.eg,2015-08-20 00:00:00
843,Dr. Todd Thomas,8,jodonnell@fcai.edu.eg,2017-01-23 00:00:00
844,Dr. Alfred Richards,6,eric34@fcai.edu.eg,2022-12-20 00:00:00
845,Dr. Carol White,6,johncollins@fcai.edu.eg,2019-11-12 00:00:00
846,Dr. John Lopez,3,anita63@fcai.edu.eg,2019-12-16 00:00:00
847,Dr. Maria Miles,2,trujillocynthia@fcai.edu.eg,2017-11-08 00:00:00
